alert_id,transaction_id,client_id,date,hour,amount,transaction_type,counterparty_country,alert_confidence,ml_suspicion_score,reason_codes,explanation,is_suspicious
AML-2024-0904,TXN_04500,CLIENT_031,2025-05-29,0,2706.62,CASH_DEPOSIT,UK,HIGH,0.5865464521140149,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (00:00); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0905,TXN_03634,CLIENT_004,2025-03-14,1,605.98,CASH_DEPOSIT,UK,HIGH,0.5860230124961059,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (01:00); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0906,TXN_06507,CLIENT_034,2024-05-12,17,73.06,CASH_DEPOSIT,Russia,HIGH,0.5837540967011187,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_DEPOSIT).,1
AML-2024-0907,TXN_05784,CLIENT_035,2024-07-02,4,557.79,CASH_WITHDRAWAL,UK,HIGH,0.5827206776481824,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (04:00); cash-based transaction (CASH_WITHDRAWAL).,1
AML-2024-0908,TXN_04218,CLIENT_024,2024-04-21,21,57212.36,CASH_DEPOSIT,Germany,HIGH,0.5803107508791464,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 57,212.36); cash-based transaction (CASH_DEPOSIT).",0
AML-2024-0909,TXN_05191,CLIENT_040,2024-06-02,15,3316.75,CASH_DEPOSIT,Panama,HIGH,0.5788286543120909,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0910,TXN_06171,CLIENT_018,2025-08-09,4,5255.39,CARD_PAYMENT,Cayman Islands,HIGH,0.5786327704542343,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION,Flagged because: transaction outside business hours (04:00); high-risk jurisdiction (Cayman Islands - FATF monitored).,0
AML-2024-0911,TXN_07776,CLIENT_012,2025-07-22,12,2572.93,CASH_WITHDRAWAL,Russia,HIGH,0.5776917025911537,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0912,TXN_08536,CLIENT_031,2025-09-03,11,3963.96,CASH_DEPOSIT,Cayman Islands,HIGH,0.5749338168650384,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Cayman Islands - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0913,TXN_01947,CLIENT_035,2024-02-13,1,155.69,CASH_DEPOSIT,UK,HIGH,0.5742550039307738,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (01:00); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0914,TXN_09142,CLIENT_050,2024-02-24,12,41618.12,CASH_WITHDRAWAL,UK,HIGH,0.5734096857282424,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 41,618.12); cash-based transaction (CASH_WITHDRAWAL).",0
AML-2024-0915,TXN_04296,CLIENT_047,2025-12-20,17,3964.95,CASH_WITHDRAWAL,Switzerland,HIGH,0.5727563279644792,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Switzerland - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0916,TXN_03723,CLIENT_005,2025-01-06,19,57496.2,CASH_WITHDRAWAL,Germany,HIGH,0.5705626439099667,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 57,496.20); cash-based transaction (CASH_WITHDRAWAL).",0
AML-2024-0917,TXN_05596,CLIENT_045,2025-08-09,16,75452.29,CASH_WITHDRAWAL,France,HIGH,0.5701741291414322,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 75,452.29); cash-based transaction (CASH_WITHDRAWAL).",0
AML-2024-0918,TXN_01441,CLIENT_036,2025-11-03,9,5349.68,CASH_WITHDRAWAL,Cayman Islands,HIGH,0.569811239240542,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Cayman Islands - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0919,TXN_05727,CLIENT_007,2024-05-17,1,7497.88,CASH_WITHDRAWAL,USA,HIGH,0.567518800961369,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (01:00); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0920,TXN_01604,CLIENT_003,2025-10-30,16,1586.92,CASH_DEPOSIT,Panama,HIGH,0.5674157961786486,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0921,TXN_00973,CLIENT_009,2025-09-07,18,3576.34,CASH_DEPOSIT,Russia,HIGH,0.5670718809807296,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_DEPOSIT).,1
AML-2024-0922,TXN_05025,CLIENT_001,2025-01-27,0,3766.99,CARD_PAYMENT,British Virgin Islands,HIGH,0.5661143854305231,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION,Flagged because: transaction outside business hours (00:00); high-risk jurisdiction (British Virgin Islands - FATF monitored).,1
AML-2024-0923,TXN_09486,CLIENT_037,2025-04-29,8,489.66,CASH_WITHDRAWAL,Russia,HIGH,0.5650585091985098,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,1
AML-2024-0924,TXN_03885,CLIENT_007,2024-07-11,16,6189.98,CASH_DEPOSIT,UAE,HIGH,0.5635213281174786,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (UAE - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0925,TXN_00878,CLIENT_038,2025-11-22,18,4698.4,CASH_WITHDRAWAL,UAE,HIGH,0.5631235767583864,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (UAE - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0926,TXN_05783,CLIENT_031,2025-02-05,15,5312.67,CASH_DEPOSIT,Panama,HIGH,0.562172363221797,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0927,TXN_04741,CLIENT_042,2024-01-18,5,4030.66,CASH_DEPOSIT,Germany,HIGH,0.5574888967672283,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (05:00); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0928,TXN_02275,CLIENT_025,2025-06-20,16,35889.18,CASH_WITHDRAWAL,USA,HIGH,0.5548745478859957,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 35,889.18); cash-based transaction (CASH_WITHDRAWAL).",0
AML-2024-0929,TXN_07801,CLIENT_050,2024-01-26,12,49867.16,CASH_WITHDRAWAL,USA,HIGH,0.5537483585809306,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 49,867.16); cash-based transaction (CASH_WITHDRAWAL).",0
AML-2024-0930,TXN_02455,CLIENT_035,2024-06-09,0,1301.28,CASH_WITHDRAWAL,UK,HIGH,0.5519494386167015,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (00:00); cash-based transaction (CASH_WITHDRAWAL).,1
AML-2024-0931,TXN_09131,CLIENT_009,2025-04-03,17,1009.84,CASH_DEPOSIT,UAE,HIGH,0.5504941487458158,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (UAE - FATF monitored); cash-based transaction (CASH_DEPOSIT).,1
AML-2024-0932,TXN_05593,CLIENT_016,2025-04-16,10,4516.42,CASH_WITHDRAWAL,Russia,HIGH,0.5502463610651863,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0933,TXN_03664,CLIENT_032,2025-10-03,16,3780.41,CASH_DEPOSIT,Russia,HIGH,0.5496428708644633,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0934,TXN_00058,CLIENT_049,2025-02-25,3,3430.97,ONLINE_PAYMENT,UAE,HIGH,0.5483752195348803,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION,Flagged because: transaction outside business hours (03:00); high-risk jurisdiction (UAE - FATF monitored).,0
AML-2024-0935,TXN_03458,CLIENT_005,2025-11-17,1,3280.82,CASH_DEPOSIT,UK,HIGH,0.5480731750843518,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (01:00); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0936,TXN_07369,CLIENT_041,2024-05-16,21,6201.97,CASH_WITHDRAWAL,British Virgin Islands,HIGH,0.5477102405180534,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (British Virgin Islands - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0937,TXN_09896,CLIENT_013,2024-11-26,5,4040.38,CASH_DEPOSIT,France,HIGH,0.5463887702564597,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (05:00); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0938,TXN_07695,CLIENT_038,2025-06-18,1,4421.06,CASH_WITHDRAWAL,UK,HIGH,0.5457242127796588,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (01:00); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0939,TXN_09339,CLIENT_048,2025-10-27,9,5581.36,CASH_DEPOSIT,Panama,HIGH,0.5450232307562316,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0940,TXN_09763,CLIENT_016,2025-12-21,13,3286.69,CASH_DEPOSIT,Panama,HIGH,0.5448904359722555,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0941,TXN_06146,CLIENT_024,2025-02-06,1,2160.83,CARD_PAYMENT,British Virgin Islands,HIGH,0.5438480784855367,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION,Flagged because: transaction outside business hours (01:00); high-risk jurisdiction (British Virgin Islands - FATF monitored).,0
AML-2024-0942,TXN_04669,CLIENT_017,2025-11-24,14,45400.47,CASH_WITHDRAWAL,Germany,HIGH,0.5435454415240121,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 45,400.47); cash-based transaction (CASH_WITHDRAWAL).",0
AML-2024-0943,TXN_02434,CLIENT_047,2025-09-05,18,4570.84,CASH_WITHDRAWAL,Cayman Islands,HIGH,0.5429566234760085,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Cayman Islands - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0944,TXN_00005,CLIENT_023,2024-07-23,17,1367.34,CASH_WITHDRAWAL,Cayman Islands,HIGH,0.541912947173858,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Cayman Islands - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0945,TXN_06477,CLIENT_050,2025-12-25,9,540.78,CASH_DEPOSIT,UAE,HIGH,0.5393375551749954,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (UAE - FATF monitored); cash-based transaction (CASH_DEPOSIT).,1
AML-2024-0946,TXN_06045,CLIENT_026,2025-09-01,21,44057.41,CASH_DEPOSIT,USA,HIGH,0.5349213321669585,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 44,057.41); cash-based transaction (CASH_DEPOSIT).",0
AML-2024-0947,TXN_00051,CLIENT_019,2024-03-06,14,39088.23,CASH_DEPOSIT,UK,HIGH,0.5332995652269286,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 39,088.23); cash-based transaction (CASH_DEPOSIT).",0
AML-2024-0948,TXN_06028,CLIENT_038,2024-08-12,18,6099.68,CASH_WITHDRAWAL,Cayman Islands,HIGH,0.5324615493728776,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Cayman Islands - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0949,TXN_03756,CLIENT_021,2024-08-30,14,31148.44,CASH_WITHDRAWAL,France,HIGH,0.5321335144529722,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 31,148.44); cash-based transaction (CASH_WITHDRAWAL).",0
AML-2024-0950,TXN_06945,CLIENT_050,2025-02-02,1,208.0,CASH_WITHDRAWAL,UK,HIGH,0.5318926880763467,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (01:00); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0951,TXN_09145,CLIENT_002,2024-06-15,2,6393.82,CARD_PAYMENT,Switzerland,HIGH,0.5314918274070632,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION,Flagged because: transaction outside business hours (02:00); high-risk jurisdiction (Switzerland - FATF monitored).,0
AML-2024-0952,TXN_07325,CLIENT_049,2025-06-24,3,6665.26,ONLINE_PAYMENT,Panama,HIGH,0.5313559565956578,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION,Flagged because: transaction outside business hours (03:00); high-risk jurisdiction (Panama - FATF monitored).,1
AML-2024-0953,TXN_03618,CLIENT_019,2025-06-08,5,2798.88,CASH_WITHDRAWAL,UK,HIGH,0.5310971212930962,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (05:00); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0954,TXN_05524,CLIENT_029,2025-06-23,11,38650.18,CASH_WITHDRAWAL,Germany,HIGH,0.5287539702723262,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 38,650.18); cash-based transaction (CASH_WITHDRAWAL).",0
AML-2024-0955,TXN_09812,CLIENT_028,2025-10-08,17,3842.71,CASH_WITHDRAWAL,UAE,HIGH,0.5277143115591828,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (UAE - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0956,TXN_05444,CLIENT_048,2024-03-27,0,5470.02,CARD_PAYMENT,Cayman Islands,HIGH,0.5276465581327225,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION,Flagged because: transaction outside business hours (00:00); high-risk jurisdiction (Cayman Islands - FATF monitored).,0
AML-2024-0957,TXN_03383,CLIENT_048,2025-04-29,12,3332.15,CASH_WITHDRAWAL,Russia,HIGH,0.5275367024835227,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0958,TXN_00250,CLIENT_024,2024-05-10,19,811.35,CASH_WITHDRAWAL,Panama,HIGH,0.5265058265025979,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0959,TXN_05344,CLIENT_033,2024-05-25,17,4071.56,CASH_WITHDRAWAL,Cayman Islands,HIGH,0.526083772971424,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Cayman Islands - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0960,TXN_01553,CLIENT_004,2025-12-26,3,701.47,CASH_DEPOSIT,France,HIGH,0.5249596784899757,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (03:00); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0961,TXN_00311,CLIENT_048,2024-09-17,0,3596.16,CASH_DEPOSIT,UK,HIGH,0.520454519252529,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (00:00); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0962,TXN_01606,CLIENT_023,2025-11-18,18,2792.65,CASH_DEPOSIT,Cayman Islands,HIGH,0.5193865676833757,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Cayman Islands - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0963,TXN_01724,CLIENT_032,2025-01-28,17,4897.87,CASH_DEPOSIT,Panama,HIGH,0.5182243124917405,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0964,TXN_06550,CLIENT_037,2025-03-02,16,183.8,CASH_WITHDRAWAL,Russia,HIGH,0.5175965762150372,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,1
AML-2024-0965,TXN_08762,CLIENT_001,2025-04-18,17,2894.11,CASH_DEPOSIT,UAE,HIGH,0.5165485547897047,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (UAE - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0966,TXN_09207,CLIENT_032,2024-07-01,14,7769.19,CARD_PAYMENT,Germany,HIGH,0.8922115344286552,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,769.19 in threshold range); ML high confidence (score: 0.89).",1
AML-2024-0967,TXN_04205,CLIENT_024,2024-04-19,18,8080.19,TRANSFER,France,HIGH,0.8919529264398379,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,080.19 in threshold range); ML high confidence (score: 0.89).",0
AML-2024-0968,TXN_00210,CLIENT_002,2025-02-03,19,8691.63,TRANSFER,UK,HIGH,0.8918723136768736,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,691.63 in threshold range); ML high confidence (score: 0.89).",1
AML-2024-0969,TXN_07546,CLIENT_047,2024-03-18,20,2501.94,CASH_WITHDRAWAL,Russia,HIGH,0.5151354858877086,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Russia - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0970,TXN_03814,CLIENT_046,2024-02-13,20,58141.82,CASH_WITHDRAWAL,UK,HIGH,0.5148278830698603,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 58,141.82); cash-based transaction (CASH_WITHDRAWAL).",0
AML-2024-0971,TXN_01905,CLIENT_008,2025-09-29,4,2001.41,CASH_DEPOSIT,France,HIGH,0.5144854632704707,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (04:00); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0972,TXN_07495,CLIENT_015,2024-11-19,13,81246.5,CASH_DEPOSIT,Germany,HIGH,0.5140485797217951,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 81,246.50); cash-based transaction (CASH_DEPOSIT).",0
AML-2024-0973,TXN_06555,CLIENT_024,2024-04-28,5,2745.72,ONLINE_PAYMENT,British Virgin Islands,HIGH,0.512422338064523,UNUSUAL_HOURS|HIGH_RISK_JURISDICTION,Flagged because: transaction outside business hours (05:00); high-risk jurisdiction (British Virgin Islands - FATF monitored).,0
AML-2024-0974,TXN_01004,CLIENT_010,2025-02-05,1,6339.12,CASH_DEPOSIT,USA,HIGH,0.5121800489693243,UNUSUAL_HOURS|CASH_TRANSACTION,Flagged because: transaction outside business hours (01:00); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0975,TXN_06499,CLIENT_007,2024-06-15,11,6488.89,CASH_DEPOSIT,UAE,HIGH,0.5097702452227357,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (UAE - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0976,TXN_08533,CLIENT_045,2025-06-15,15,7075.67,CASH_WITHDRAWAL,Panama,HIGH,0.5079099188899178,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0977,TXN_02773,CLIENT_003,2024-07-20,14,71839.53,CASH_WITHDRAWAL,France,HIGH,0.5067706267600033,LARGE_TRANSFER|CASH_TRANSACTION,"Flagged because: unusually large transfer (GBP 71,839.53); cash-based transaction (CASH_WITHDRAWAL).",0
AML-2024-0978,TXN_02834,CLIENT_049,2024-05-29,13,2364.82,CASH_WITHDRAWAL,Panama,HIGH,0.5062779792155567,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_WITHDRAWAL).,0
AML-2024-0979,TXN_02087,CLIENT_033,2024-05-28,19,2499.13,CASH_DEPOSIT,Switzerland,HIGH,0.5057110468120287,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Switzerland - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0980,TXN_06838,CLIENT_047,2024-08-12,21,3155.57,CASH_DEPOSIT,Cayman Islands,HIGH,0.5039158536730759,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Cayman Islands - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0981,TXN_03439,CLIENT_023,2025-08-29,18,2009.99,CASH_DEPOSIT,Panama,HIGH,0.5007938567297303,HIGH_RISK_JURISDICTION|CASH_TRANSACTION,Flagged because: high-risk jurisdiction (Panama - FATF monitored); cash-based transaction (CASH_DEPOSIT).,0
AML-2024-0982,TXN_00478,CLIENT_044,2024-03-22,20,7967.43,CARD_PAYMENT,Germany,HIGH,0.8970622133458557,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,967.43 in threshold range); ML high confidence (score: 0.90).",1
AML-2024-0983,TXN_00679,CLIENT_017,2025-06-23,18,8331.38,TRANSFER,UK,HIGH,0.8970271811173367,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,331.38 in threshold range); ML high confidence (score: 0.90).",1
AML-2024-0984,TXN_00138,CLIENT_034,2024-11-06,10,9481.6,TRANSFER,USA,HIGH,0.896900838835936,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,481.60 in threshold range); ML high confidence (score: 0.90).",0
AML-2024-0985,TXN_06631,CLIENT_044,2025-03-10,21,8005.07,CARD_PAYMENT,UK,HIGH,0.8968505702663802,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,005.07 in threshold range); ML high confidence (score: 0.90).",0
AML-2024-0986,TXN_09813,CLIENT_030,2024-10-17,9,8581.49,CARD_PAYMENT,Germany,HIGH,0.8963880706825207,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,581.49 in threshold range); ML high confidence (score: 0.90).",1
AML-2024-0987,TXN_02623,CLIENT_027,2025-10-12,11,8219.89,TRANSFER,Germany,HIGH,0.8958109049837573,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,219.89 in threshold range); ML high confidence (score: 0.90).",1
AML-2024-0988,TXN_01439,CLIENT_018,2024-09-23,12,9153.54,CARD_PAYMENT,USA,HIGH,0.8957232357535247,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,153.54 in threshold range); ML high confidence (score: 0.90).",1
AML-2024-0989,TXN_09599,CLIENT_003,2024-03-13,14,9140.31,WIRE_TRANSFER,France,HIGH,0.8952764027566248,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,140.31 in threshold range); ML high confidence (score: 0.90).",1
AML-2024-0990,TXN_01766,CLIENT_013,2024-12-28,18,7970.51,TRANSFER,Germany,HIGH,0.8942228832949417,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,970.51 in threshold range); ML high confidence (score: 0.89).",0
AML-2024-0991,TXN_07232,CLIENT_018,2024-03-03,11,9526.67,CARD_PAYMENT,UK,HIGH,0.8938993539991111,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,526.67 in threshold range); ML high confidence (score: 0.89).",1
AML-2024-0992,TXN_06826,CLIENT_038,2024-09-22,21,9484.39,ONLINE_PAYMENT,Germany,HIGH,0.8938916190795412,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 9,484.39 in threshold range); ML high confidence (score: 0.89).",0
AML-2024-0993,TXN_06749,CLIENT_032,2024-08-16,12,8031.34,CARD_PAYMENT,Germany,HIGH,0.8934785936530517,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,031.34 in threshold range); ML high confidence (score: 0.89).",0
AML-2024-0994,TXN_00802,CLIENT_046,2024-06-26,21,8297.72,TRANSFER,USA,HIGH,0.8934341372741499,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,297.72 in threshold range); ML high confidence (score: 0.89).",0
AML-2024-0995,TXN_02531,CLIENT_047,2025-09-28,20,8533.97,TRANSFER,France,HIGH,0.8927729598258775,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,533.97 in threshold range); ML high confidence (score: 0.89).",1
AML-2024-0996,TXN_08691,CLIENT_040,2024-10-14,10,8738.08,ONLINE_PAYMENT,UK,HIGH,0.8926496392016371,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,738.08 in threshold range); ML high confidence (score: 0.89).",1
AML-2024-0997,TXN_09028,CLIENT_048,2024-06-07,15,8004.05,CARD_PAYMENT,Germany,HIGH,0.8924175989095524,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,004.05 in threshold range); ML high confidence (score: 0.89).",1
AML-2024-0998,TXN_06329,CLIENT_047,2024-11-19,19,8237.06,CARD_PAYMENT,UK,HIGH,0.9000370083417937,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 8,237.06 in threshold range); ML high confidence (score: 0.90).",1
AML-2024-0999,TXN_01288,CLIENT_038,2024-08-03,21,7829.35,CARD_PAYMENT,UK,HIGH,0.8996144507483872,STRUCTURING|ML_HIGH_CONFIDENCE,"Flagged because: structuring pattern detected (GBP 7,829.35 in threshold range); ML high confidence (score: 0.90).",1
